ID,name,LABEL
ACT826,Failure detection,ACT
ACT827,Elements of the call control phase,ACT
ACT828,Data transfer phase,ACT
ACT829,Clearing phase,ACT
ACT830,Character alignment,ACT
ACT831,interchange of information,ACT
ACT832,Error checking,ACT
ACT833,Test loops,ACT
ACT834,further study,ACT
ACT835,selection of the facilities,ACT
ACT836,DCE REJ (modulo 32 768)a),ACT
ACT837,diagnostic packet,ACT
ACT838,erroneous DTE packet,ACT
ACT839,DCE time-out,ACT
ACT840,expiration of time-out T10,ACT
ACT841,expiration of time-out T12 or T13,ACT
ACT842,time-out T10,ACT
ACT843,time-out T12,ACT
ACT844,time-out T13,ACT
ACT845,expiration of time-out T12,ACT
ACT846,Restart request,ACT
ACT847,DTE restart confirmation,ACT
ACT848,Engaged,ACT
ACT849,Free,ACT
ACT850,Reset PAD service signal,ACT
ACT851,Clear PAD service signal,ACT
ACT852,Clear confirmation PAD service signal,ACT
ACT853,procedures for the exchange of control information and user data,ACT
ACT854,Approved,ACT
ACT855,operation of the PAD,ACT
ACT856,send and receive,ACT
ACT857,establishes the topics for study by the ITU-T Study Groups,ACT
ACT858,rate adaption functions,ACT
ACT859,X.21/Q.931 mapping functions,ACT
ACT860,ready for data alignment,ACT
ACT861,signal information,ACT
ACT862,achievement,ACT
ACT863,connection establishment phase,ACT
ACT864,Connect request,ACT
ACT865,receipt confirmation selection,ACT
ACT866,expedited data selection,ACT
ACT867,Connect indication,ACT
ACT868,Connect response,ACT
ACT869,Connect confirm,ACT
ACT870,connection release phase,ACT
ACT871,actions and events,ACT
ACT872,Disconnect request,ACT
ACT873,Disconnect indication,ACT
ACT874,data transfer phase,ACT
ACT875,Call control between ISDNs,ACT
ACT876,Interworking between ISDNs,ACT
ACT877,Transfer of addressing information,ACT
ACT878,Interworking between ISDNs where a circuit switched bearer is requested on each,ACT
ACT879,Interworking between ISDNs where a frame relaying bearer is used on each,ACT
ACT880,Interworking between ISDNs where a packet switched bearer is used on one, and a circuit switched bearer is used on the other,ACT
ACT881,conversion,ACT
ACT882,call control,ACT
ACT883,will be brought into service,ACT
ACT884,arrangements,ACT
ACT885,specifying,ACT
ACT886,controlled as closely as possible,ACT
ACT887,subsequent studies,ACT
ACT888,specification,ACT
ACT889,unanimously declares the following view,ACT
ACT890,Binary modulation,ACT
ACT891,frequency shift,ACT
ACT892,Synchronous or asynchronous procedures,ACT
ACT893,Echo control device disabling,ACT
ACT894,procedures specified,ACT
ACT895,duplex operation,ACT
ACT896,channel separation by frequency division,ACT
ACT897,differential phase shift modulation,ACT
ACT898,encoding of data bits,ACT
ACT899,accept errors,ACT
ACT900,Operations,ACT
ACT901,administration,ACT
ACT902,establishment of a connection,ACT
ACT903,CLEAR INDICATION packet,ACT
ACT904,CALL REQUEST packet,ACT
ACT905,results in a transmitted,ACT
ACT906,CALL ACCEPTED packet,ACT
ACT907,FR/ATM element mapping,ACT
ACT908,DSS2 signalling procedures,ACT
ACT909,deleted,ACT
ACT910,Delete the row,ACT
ACT911,Alignment,ACT
ACT912,operates at data signalling rates of up to,ACT
ACT913,echo cancellation techniques,ACT
ACT914,quadrature amplitude modulation,ACT
ACT915,must conform to,ACT
ACT916,mapping,ACT
ACT917,synchronous interfacing,ACT
ACT918,accepts,ACT
ACT919,asynchronous character-mode interfacing,ACT
ACT920,inclusion,ACT
ACT921,optional inclusion,ACT
ACT922,mapped,ACT
ACT923,Quadrature Amplitude Modulation (QAM),ACT
ACT924,supports,ACT
ACT925,establishes the topics for study,ACT
ACT926,Synchronous interfacing,ACT
ACT927,Asynchronous character-mode interfacing,ACT
ACT928,Half-duplex mode interfacing,ACT
ACT929,Fault condition on interchange circuits,ACT
ACT930,Scrambler,ACT
ACT931,Framing,ACT
ACT932,Encoder,ACT
ACT933,Mapper, precoder and trellis encoder,ACT
ACT934,Non-linear encoder,ACT
ACT935,Start-up signals and sequences,ACT
ACT936,Duplex operating procedures,ACT
ACT937,network interaction,ACT
ACT938,probing/ranging,ACT
ACT939,Half-duplex operating procedures,ACT
ACT940,probing,ACT
ACT941,V.34 modem control channel procedures,ACT
ACT942,MP sequences for modem control channel compatibility,ACT
ACT943,Auxiliary channel protocol for modem control,ACT
ACT944,replaced,ACT
ACT945,interworking arrangements,ACT
ACT946,exchange of control information and user data,ACT
ACT947,real-time bothway communications,ACT
ACT948,procedures,ACT
ACT949,coordinate, supervise and monitor,ACT
ACT950,assignment and utilization,ACT
ACT951,procedures for the exchange of control information and user data between a PAD and a packet mode DTE,ACT
ACT952,calls,ACT
ACT953,fraudulent calls,ACT
ACT954,interconnecting,ACT
ACT955,now being operated,ACT
ACT956,forward the call,ACT
ACT957,data transfer,ACT
ACT958,reverse charging,ACT
ACT959,transit network selection,ACT
ACT960,selection and fragmentation at the DTE/DCE interface,ACT
ACT961,fragmentation,ACT
ACT962,selection,ACT
ACT963,implement this Recommendation,ACT
ACT964,O/E/O conversions,ACT
ACT965,cascading of optical network elements,ACT
ACT966,degradation of the signal quality,ACT
ACT967,future revision of the Recommendation,ACT
ACT968,routing decisions,ACT
ACT969,Operating,ACT
ACT970,implementations,ACT
ACT971,Wavelength Division Multiplexing (WDM),ACT
ACT972,Forward Error Correction (FEC),ACT
ACT973,call set-up,ACT
ACT974,call clearing procedures,ACT
ACT975,Procedures for the exchange of control information and user data between a Facsimile Packet Assembly/Disassembly (FPAD) facility and a packet mode Data Terminal Equipment (DTE) or another FPAD,ACT
ACT976,Povision of the underlying service by an X.25 subnetwork,ACT
ACT977,Data transfer,ACT
ACT978,Flow control,ACT
ACT979,Procedures,ACT
ACT980,FR frames transfer procedure,ACT
ACT981,Encapsulation,ACT
ACT982,Call set-up procedures,ACT
ACT983,Call clearing procedures,ACT
ACT984,accesses,ACT
ACT985,Interworking,ACT
ACT986,set up,ACT
ACT987,Procedures for the establishment,ACT
ACT988,interworking between FPADs,ACT
ACT989,call request packet,ACT
ACT990,cleared,ACT
ACT991,user sequences,ACT
ACT992,FPAD messages,ACT
ACT993,data packets,ACT
ACT994,virtual call,ACT
ACT995,reaction,ACT
ACT996,procedures and methods,ACT
ACT997,Procedures and methods,ACT
ACT998,Credit based flow control,ACT
ACT999,data losses,ACT
ACT1000,extra delays,ACT
ACT1001,Access,ACT
ACT1002,procedures of access,ACT
ACT1003,delivered to all members of the group,ACT
ACT1004,terminated or halted,ACT
ACT1005,data transfer is ceased,ACT
ACT1006,data transfer is resumed,ACT
ACT1007,multicast call is terminated,ACT
ACT1008,establish a connection,ACT
ACT1009,transfer data,ACT
ACT1010,operation of FPAD,ACT
ACT1011,Frequency Division Technique,ACT
ACT1012,Quadrature Amplitude Modulation,ACT
ACT1013,Adaptive Equalizer,ACT
ACT1014,Compromise Equalizer,ACT
ACT1015,Automatic Bit Rate Recognition,ACT
ACT1016,recognize,ACT
ACT1017,Fixed Compromise Equalizer,ACT
ACT1018,Modulation,ACT
ACT1019,Encoding of Data Bits,ACT
ACT1020,Method for dividing,ACT
ACT1021,operate,ACT
ACT1022,Scrambler and Descrambler,ACT
ACT1023,Operating Sequences,ACT
ACT1024,Handshake Sequence,ACT
ACT1025,automatically condition themselves,ACT
ACT1026,division of power,ACT
ACT1027,recommended provisionally,ACT
ACT1028,ON or OFF condition,ACT
ACT1029,OFF to ON,ACT
ACT1030,clamping in half-duplex mode,ACT
ACT1031,PH-DATA,ACT
ACT1032,acceptance of the data,ACT
ACT1033,PH-ACTIVATE,ACT
ACT1034,PH-DEACTIVATE,ACT
ACT1035,MPH-ERROR,ACT
ACT1036,MPH-ACTIVATE,ACT
ACT1037,MPH-DEACTIVATE,ACT
ACT1038,MPH-INFORMATION,ACT
ACT1039,Connected,ACT
ACT1040,Disconnected,ACT
ACT1041,simultaneously active,ACT
ACT1042,recover,ACT
ACT1043,orderly controlled fashion,ACT
ACT1044,Activation and deactivation,ACT
ACT1045,reception,ACT
ACT1046,grouped,ACT
ACT1047,standardize,ACT
ACT1048,repeat,ACT
ACT1049,alarm indications,ACT
ACT1050,absence of incoming pulses,ACT
ACT1051,loss of frame alignment,ACT
ACT1052,slip,ACT
ACT1053,frame alignment recovery action,ACT
ACT1054,specific strategy,ACT
ACT1055,shall be used,ACT
ACT1056,Method of framing,ACT
ACT1057,Framing strategy,ACT
ACT1058,Justification,ACT
ACT1059,Cyclic error-control,ACT
ACT1060,Allocation and use of padding bits,ACT
ACT1061,Transmission of the 48 kbit/s user data signalling rate,ACT
ACT1062,synchronous,ACT
ACT1063,end-to-end transmission,ACT
ACT1064,Scrambler/descrambler,ACT
ACT1065,injection,ACT
ACT1066,step-change,ACT
ACT1067,gradual input level change,ACT
ACT1068,Synchronous Data Transmission,ACT
ACT1069,signalling,ACT
ACT1070,modulation,ACT
ACT1071,Encoding method,ACT
ACT1072,Baseband signal shaping,ACT
ACT1073,Synchronizing signals,ACT
ACT1074,circuit 106 OFF,ACT
ACT1075,generate synchronizing signals,ACT
ACT1076,interoperate,ACT
ACT1077,Descrambler,ACT
ACT1078,Rate adaptation,ACT
ACT1079,assembled,ACT
ACT1080,monitor,ACT
ACT1081,use,ACT
ACT1082,transfer,ACT
ACT1083,encoding method,ACT
ACT1084,reform process,ACT
ACT1085,bilateral agreement,ACT
ACT1086,allocation,ACT
ACT1087,Main recommendation,ACT
ACT1088,framing,ACT
ACT1089,adaptation,ACT
ACT1090,reframing,ACT
ACT1091,alarm and consequent action,ACT
ACT1092,insertion and deletion of F bits,ACT
ACT1093,sharing of S bits between framing and signalling mechanism,ACT
ACT1094,padding techniques,ACT
ACT1095,justification,ACT
ACT1096,METHOD OF TRANSMITTING A SINGLE LOWER SPEED DATA CHANNEL ON A 64 kbit/s DATA STREAM,ACT
ACT1097,Frame synchronization,ACT
ACT1098,interaction between multiplexers at both ends of the link,ACT
ACT1099,common channel signalling,ACT
ACT1100,introduction of such networks,ACT
ACT1101,signalling on links,ACT
ACT1102,alternative routing,ACT
ACT1103,overflow,ACT
ACT1104,Alternative routing,ACT
ACT1105,both-way operation,ACT
ACT1106,inverse order testing of circuits on both-way routes,ACT
ACT1107,a close approximation to it by testing the route in small groups in fixed order always starting the search from the same position,ACT
ACT1108,gathering of information required for charging and accounting,ACT
ACT1109,provision of circuits,ACT
ACT1110,traffic overflowed from other routes,ACT
ACT1111,congestion,ACT
ACT1112,scheme given below should be used,ACT
ACT1113,Transmission,ACT
ACT1114,switching,ACT
ACT1115,Frame relay SVC signalling,ACT
ACT1116,signalling procedures,ACT
ACT1117,Signalling procedures,ACT
ACT1118,additional procedures,ACT
ACT1119,cannot be supported,ACT
ACT1120,Interworking procedures,ACT
ACT1121,MAP Status Inquiry,ACT
ACT1122,inquire,ACT
ACT1123,Modify MAP command signal,ACT
ACT1124,modify or temporarily change,ACT
ACT1125,virtual call is set up,ACT
ACT1126,virtual call is in progress,ACT
ACT1127,Confir,ACT
ACT1128,interworking procedures,ACT
ACT1129,release of the connection,ACT
ACT1130,Call Connected (CC) signal,ACT
ACT1131,call set-up sequence,ACT
ACT1132,instant of connect through,ACT
ACT1133,Transit Through Connect (TTC) signal,ACT
ACT1134,setting up the call successfully,ACT
ACT1135,Call Accepted Message(s) (CAM),ACT
ACT1136,request for the calling line identity,ACT
ACT1137,call connected (CC) signal,ACT
ACT1138,clear request signal,ACT
ACT1139,disconnection of the call at the interworking function,ACT
ACT1140,clear message,ACT
ACT1141,internetwork data circuit clear request signal,ACT
ACT1142,INTERWORKING,ACT
ACT1143,Address complete,ACT
ACT1144,Release complete,ACT
ACT1145,Call connected,ACT
ACT1146,Call confirmation,ACT
ACT1147,Clear confirmation,ACT
ACT1148,Transit through connect,ACT
ACT1149,Called line identification request,ACT
ACT1150,Calling line identification request,ACT
ACT1151,return,ACT
ACT1152,Call progress signal,ACT
ACT1153,the call is being established,ACT
ACT1154,transfer of frame relay control and user data information over the core MPLS network,ACT
ACT1155,Amendment 2,ACT
ACT1156,Compression,ACT
ACT1157,Compressed,ACT
ACT1158,IEEE 802.3x,ACT
ACT1159,MAC Control Pause operation,ACT
ACT1160,Ethernet Flow Control,ACT
ACT1161,data loss,ACT
ACT1162,packet switching,ACT
ACT1163,not changed,ACT
ACT1164,slightly corrected,ACT
ACT1165,call clearing phase,ACT
ACT1166,transferring multi-channel television signals,ACT
ACT1167,defining applications,ACT
ACT1168,Request to send,ACT
ACT1169,Ready for sending,ACT
ACT1170,Connect data set to line,ACT
ACT1171,Back-up switching,ACT
ACT1172,General procedures for automatic calling equipment,ACT
ACT1173,sends,ACT
ACT1174,Phase reversals,ACT
ACT1175,disable,ACT
ACT1176,failure to connect,ACT
ACT1177,Z,ACT
ACT1178,Reset to Default Configuration,ACT
ACT1179,&F,ACT
ACT1180,Set to Factory Defined Configuration,ACT
ACT1181,+FIP,ACT
ACT1182,Initialize Facsimile Parameters,ACT
ACT1183,+VIP,ACT
ACT1184,Initialize Voice Parameters,ACT
ACT1185,I,ACT
ACT1186,+FMI,ACT
ACT1187,Request Manufacturer Identification,ACT
ACT1188,+FMM,ACT
ACT1189,Request Model Identification,ACT
ACT1190,+FMR,ACT
ACT1191,Request Revision Identification,ACT
ACT1192,+GMI,ACT
ACT1193,+GMM,ACT
ACT1194,+GMR,ACT
ACT1195,+GSN,ACT
ACT1196,Request Product Serial Number Identification,ACT
ACT1197,+GOI,ACT
ACT1198,Request Global Object Identification,ACT
ACT1199,+CGMI,ACT
ACT1200,+CGMM,ACT
ACT1201,+CGMR,ACT
ACT1202,+CGSN,ACT
ACT1203,+CGOI,ACT
ACT1204,+GCAP,ACT
ACT1205,Request Complete Capabilities List,ACT
ACT1206,+CGCAP,ACT
ACT1207,+FCLASS,ACT
ACT1208,+GCI,ACT
ACT1209,+CAD,ACT
ACT1210,Query Analogue or Digital Service,ACT
ACT1211,+W,ACT
ACT1212,transmitted combination,ACT
ACT1213,receiving characters on perforated tape,ACT
ACT1214,synchronous transmission,ACT
ACT1215,asynchronous transmission,ACT
ACT1216,block transmission,ACT
ACT1217,automatic repetition,ACT
ACT1218,request (ARQ),ACT
ACT1219,computer simulation,ACT
ACT1220,divided, modulo 2,ACT
ACT1221,Error-correcting procedures,ACT
ACT1222,asynchronous-to-synchronous conversion,ACT
ACT1223,set,ACT
ACT1224,Selective retransmission procedure,ACT
ACT1225,single I frame request,ACT
ACT1226,Loop-back test procedure,ACT
ACT1227,Extended FCS procedure,ACT
ACT1228,3R regeneration,ACT
ACT1229,joint engineering,ACT
ACT1230,optical safety considerations,ACT
ACT1231,optical monitoring (OM),ACT
ACT1232,four-wave mixing (FWM),ACT
ACT1233,reflections (see reflectance),ACT
ACT1234,cross-phase modulation (XPM),ACT
ACT1235,self-phase modulation (SPM),ACT
ACT1236,stimulated Raman scattering (SRS),ACT
ACT1237,elimination of transponders,ACT
ACT1238,bidirectional,ACT
ACT1239,Optimized,ACT
ACT1240,Definitions and test methods,ACT
ACT1241,dense wavelength division multiplexing (DWDM),ACT
ACT1242,data transmissions,ACT
ACT1243,voice transmissions,ACT
ACT1244,data transmission difficulties,ACT
ACT1245,Fault investigations,ACT
ACT1246,fault investigations,ACT
ACT1247,Transmission tests,ACT
ACT1248,Fault location,ACT
ACT1249,scheduled routine measurements,ACT
ACT1250,end-to-end tests,ACT
ACT1251,fault investigation,ACT
ACT1252,Routine maintenance measurements,ACT
ACT1253,agreements reached in conformity with,ACT
ACT1254,Principle of operation,ACT
ACT1255,the counter shall not operate,ACT
ACT1256,below 200 Hz, the attenuation shall rise at about 18 dB per octave,ACT
ACT1257,above 3250 Hz, the rise in attenuation shall be compatible with the sensitivity requirement indicated in § 3.7 below,ACT
ACT1258,designed,ACT
ACT1259,added,ACT
ACT1260,Calibration,ACT
ACT1261,operate level control set to 0 dBm,ACT
ACT1262,calculate and indicate,ACT
ACT1263,switching off the instrument,ACT
ACT1264,suspension of transmission,ACT
ACT1265,Data transmission,ACT
ACT1266,phase inversion,ACT
ACT1267,no-phase inversion,ACT
ACT1268,unbalanced circuit operation,ACT
ACT1269,interference with other signals,ACT
ACT1270,use should be avoided,ACT
ACT1271,INTERCONNECTION,ACT
ACT1272,ingoing or outgoing access,ACT
ACT1273,handshaking procedures,ACT
ACT1274,half-duplex procedure,ACT
ACT1275,duplex procedure,ACT
ACT1276,Answer mode modem,ACT
ACT1277,Call mode modem,ACT
ACT1278,ON condition,ACT
ACT1279,remains silent,ACT
ACT1280,transmits,ACT
ACT1281,remains silent for 75 ± 20 ms,ACT
ACT1282,differential signalling,ACT
ACT1283,signals transmitted,ACT
ACT1284,Bit rate adaption,ACT
ACT1285,End-to-end synchronization,ACT
ACT1286,entry to and exit from the data transfer phase,ACT
ACT1287,Call establishment and disestablishment,ACT
ACT1288,manual or automatic calling,ACT
ACT1289,automatic answering,ACT
ACT1290,Local and end-to-end flow control,ACT
ACT1291,Approval of Recommendations,ACT
ACT1292,interchange,ACT
ACT1293,short-circuit measurement,ACT
ACT1294,output signal waveform,ACT
ACT1295,voltage monotonically changes between 0.2 and 0.8 of Vss,ACT
ACT1296,receiver input current-voltage measurements,ACT
ACT1297,input sensitivity measurements,ACT
ACT1298,simulated circuit 105 to circuit 109 operation,ACT
ACT1299,switching OFF and ON,ACT
