ID,name,LABEL
VALUE077,Attenuation coefficient,VALUE
VALUE078,Polarization mode dispersion coefficient,VALUE
VALUE079,Tables of recommended values,VALUE
VALUE080,Attenuation,VALUE
VALUE081,Differential group delay (DGD),VALUE
VALUE082,Non-linear coefficient,VALUE
VALUE083,maximum/minimum chromatic dispersion,VALUE
VALUE084,zero-dispersion wavelength shifted into the 1550 nm wavelength region,VALUE
VALUE085,zero-dispersion wavelength,VALUE
VALUE086,mode field diameter,VALUE
VALUE087,nominal value,VALUE
VALUE088,tolerance,VALUE
VALUE089,cladding diameter,VALUE
VALUE090,125 µm,VALUE
VALUE091,non-circularity,VALUE
VALUE092,cut-off wavelength,VALUE
VALUE093,macrobending loss,VALUE
VALUE094,chromatic dispersion,VALUE
VALUE095,polarization mode dispersion (PMD),VALUE
VALUE096,Return loss,VALUE
VALUE097,core diameter,VALUE
VALUE098,numerical aperture,VALUE
VALUE099,material properties of the fibre,VALUE
VALUE100,refractive index profile,VALUE
VALUE101,modal bandwidth,VALUE
VALUE102,29th of August 1995,VALUE
VALUE103,3.1 kHz audio bearer service,VALUE
VALUE104,zero-dispersion wavelength around 1300 nm wavelength,VALUE
VALUE105,1300 nm wavelength,VALUE
VALUE106,1530-1625 nm region,VALUE
VALUE107,attenuation,VALUE
VALUE108,higher wavelengths up to 1625 nm,VALUE
VALUE109,longitudinal uniformity of chromatic dispersion,VALUE
VALUE110,attenuation coefficient,VALUE
VALUE111,polarization mode dispersion coefficient,VALUE
VALUE112,1530 nm to 1565 nm,VALUE
VALUE113,13 November 2009,VALUE
VALUE114,1460 and 1625 nm,VALUE
VALUE115,1550 nm,VALUE
VALUE116,125 μm,VALUE
VALUE117,cladding non-circularity,VALUE
VALUE118,cable cut-off wavelength,VALUE
VALUE119,fibre cut-off wavelength,VALUE
VALUE120,minimum cable length,VALUE
VALUE121,minimum operating wavelength,VALUE
VALUE122,maximum given in clause 7,VALUE
VALUE123,specified wavelength,VALUE
VALUE124,bend radius,VALUE
VALUE125,number of turns about a mandrel with a specified radius,VALUE
VALUE126,Telegraph distortion limits,VALUE
VALUE127,degree of distortion,VALUE
VALUE128,Bit error rate,VALUE
VALUE129,Block error rate,VALUE
VALUE130,Uniform-spectrum random noise,VALUE
VALUE131,Impulsive noise,VALUE
VALUE132,maximum data signal level of -10 dBm0,VALUE
VALUE133,-13 dBm0,VALUE
VALUE134,-18 dBm0,VALUE
VALUE135,-21 dBm0,VALUE
VALUE136,thresholds 3 dB apart,VALUE
VALUE137,binary 1 condition,VALUE
VALUE138,OFF condition,VALUE
VALUE139,same condition as it was before the test,VALUE
VALUE140,1 to 4,VALUE
VALUE141,2048 ± 100 bits,VALUE
VALUE142,binary 0,VALUE
VALUE143,Total attenuation or receiving signal level,VALUE
VALUE144,Attenuation distortion,VALUE
VALUE145,Envelope or group delay distorsion,VALUE
VALUE146,Frequency shift (or offset),VALUE
VALUE147,Harmonic distortion,VALUE
VALUE148,Listener echo,VALUE
VALUE149,White noise,VALUE
VALUE150,Single tone interference,VALUE
VALUE151,Symmetric line distortion,VALUE
VALUE152,Asymmetric line distortion,VALUE
VALUE153,Ripple distortion,VALUE
VALUE154,bit error per second (F/t),VALUE
VALUE155,1993-1996,VALUE
VALUE156,Signal-to-Noise Ratio (SNR),VALUE
VALUE157,Round-Trip Delay (RTD),VALUE
VALUE158,20th of September 1994,VALUE
VALUE159,information available within that domain,VALUE
VALUE160,03/2002,VALUE
VALUE161,BASIC-ALIGNED,VALUE
VALUE162,txSpeed,VALUE
VALUE163,50..1677215,VALUE
VALUE164,rxSpeed,VALUE
VALUE165,txThroughput,VALUE
VALUE166,rxThroughput,VALUE
VALUE167,txErrors,VALUE
VALUE168,(0..65535),VALUE
VALUE169,rxErrors,VALUE
VALUE170,2F02,VALUE
VALUE171,txFrameSize,VALUE
VALUE172,2F03,VALUE
VALUE173,rxFrameSize,VALUE
VALUE174,2F04,VALUE
VALUE175,txWindow,VALUE
VALUE176,rxWindow,VALUE
VALUE177,linkTimeout,VALUE
VALUE178,2F07,VALUE
VALUE179,framesSentAck,VALUE
VALUE180,2F08,VALUE
VALUE181,framesRetransmitted,VALUE
VALUE182,2F09,VALUE
VALUE183,framesReceivedDiscard,VALUE
VALUE184,2F0B,VALUE
VALUE185,2F0E,VALUE
VALUE186,2F0F,VALUE
VALUE187,4800 bit/s,VALUE
VALUE188,14 400 bit/s,VALUE
VALUE189,1996,VALUE
VALUE190,01/2005,VALUE
VALUE191,8 January 2005,VALUE
VALUE192,effective data transfer rate,VALUE
VALUE193,average number of bits, characters, or blocks per unit time,VALUE
VALUE194,interface rate,VALUE
VALUE195,transfer rate,VALUE
VALUE196,information rate,VALUE
VALUE197,bit rate,VALUE
VALUE198,control signalling rate,VALUE
VALUE199,data,VALUE
VALUE200,digitally encoded voice signals,VALUE
VALUE201,non-standard capabilities and control messages,VALUE
VALUE202,N401 Value Range,VALUE
VALUE203,Intellectual Property Rights,VALUE
VALUE204,latest information on intellectual property,VALUE
VALUE205,value,VALUE
VALUE206,DLCI values,VALUE
VALUE207,octets,VALUE
VALUE208,maximum information-field size,VALUE
VALUE209,2100 Hz,VALUE
VALUE210,data signalling rates of up to 33 600 bit/s,VALUE
VALUE211,56 000 bit/s downstream,VALUE
VALUE212,33 600 bit/s upstream,VALUE
VALUE213,synchronous access mode command/indication bit rate values,VALUE
VALUE214,Data signalling rate,VALUE
VALUE215,17 November 2000,VALUE
VALUE216,2001-2004,VALUE
VALUE217,data signalling rates of up to 56 000 bit/s downstream,VALUE
VALUE218,up to 33 600 bit/s upstream,VALUE
VALUE219,symbol rates,VALUE
VALUE220,carrier frequencies,VALUE
VALUE221,1997-2000,VALUE
VALUE222,64 000 bit/s,VALUE
VALUE223,29 July 2001,VALUE
VALUE224,8.2.1.7,VALUE
VALUE225,Tone A,VALUE
VALUE226,50 ms,VALUE
VALUE227,Tone B,VALUE
VALUE228,Tone RT,VALUE
VALUE229,20 ms,VALUE
VALUE230,70 ± 5 ms of silence,VALUE
VALUE231,31 March 2000,VALUE
VALUE232,600 bit/s,VALUE
VALUE233,9600 bit/s,VALUE
VALUE234,1200 bit/s,VALUE
VALUE235,300 bit/s,VALUE
VALUE236,50 bit/s,VALUE
VALUE237,11 July 1997,VALUE
VALUE238,two digits,VALUE
VALUE239,10 bits of 1 (mark idle),VALUE
VALUE240,1,VALUE
VALUE241,the latest information on intellectual property,VALUE
VALUE242,details,VALUE
VALUE243,Numeric radix,VALUE
VALUE244,10/2021,VALUE
VALUE245,Quality of service,VALUE
VALUE246,degree of satisfaction of a user of the service,VALUE
VALUE247,22 March 2008,VALUE
VALUE248,assets and resources,VALUE
VALUE249,users' requirements,VALUE
VALUE250,privileges,VALUE
VALUE251,preferences,VALUE
VALUE252,habitual behaviours,VALUE
VALUE253,Quality of Service (QoS),VALUE
VALUE254,temporal key (TK),VALUE
VALUE255,pre-shared secret,VALUE
VALUE256,13 February 2007,VALUE
VALUE257,13 November 2007,VALUE
VALUE258,large address space,VALUE
VALUE259,2005,VALUE
VALUE260,2008,VALUE
VALUE261,November 26,VALUE
VALUE262,July,VALUE
VALUE263,user's access rights,VALUE
VALUE264,user's privileges,VALUE
VALUE265,25th of September 1998,VALUE
VALUE266,64 or 56 kbit/s,VALUE
VALUE267,64 vs 56 kbit/s,VALUE
VALUE268,rights,VALUE
VALUE269,access rights,VALUE
VALUE270,availability,VALUE
VALUE271,confidentiality,VALUE
VALUE272,data integrity,VALUE
VALUE273,security threats,VALUE
VALUE274,security requirements,VALUE
VALUE275,DoS/DDoS attacks,VALUE
VALUE276,capital expenditure,VALUE
VALUE277,operational expenditure,VALUE
VALUE278,high performance,VALUE
VALUE279,usage frequencies,VALUE
VALUE280,maximum bandwidth,VALUE
VALUE281,maximum number of connections,VALUE
VALUE282,Service Level Agreement (SLA),VALUE
VALUE283,11/2017,VALUE
VALUE284,confidentiality, integrity and availability,VALUE
VALUE285,security culture of organizations,VALUE
VALUE286,public trust,VALUE
VALUE287,Information security risk,VALUE
VALUE288,potential,VALUE
VALUE289,13 November 2008,VALUE
VALUE290,Information systems risk,VALUE
VALUE291,Human resources risk,VALUE
VALUE292,Operational risk,VALUE
VALUE293,efficient,VALUE
VALUE294,effective,VALUE
VALUE295,Network services risk,VALUE
VALUE296,IT services risk,VALUE
VALUE297,reliable,VALUE
VALUE298,robust,VALUE
VALUE299,secure,VALUE
VALUE300,Physical risk,VALUE
VALUE301,Compliance risk,VALUE
VALUE302,response time,VALUE
VALUE303,13 January 2009,VALUE
VALUE304,very high goals,VALUE
VALUE305,higher values,VALUE
VALUE306,Asset value level,VALUE
VALUE307,Residual risk,VALUE
VALUE308,Personally Identifiable Information (PII),VALUE
VALUE309,six risk management processes,VALUE
VALUE310,font size,VALUE
VALUE311,specific coordinate X, Y,VALUE
VALUE312,2002,VALUE
VALUE313,1998,VALUE
VALUE314,modulation rates up to 75 bauds,VALUE
VALUE315,carrier frequency,VALUE
VALUE316,1800 ± 1 Hz,VALUE
VALUE317,power levels,VALUE
VALUE318,phase change,VALUE
VALUE319,data signalling rate,VALUE
VALUE320,2400 bits per second ± 0.01%,VALUE
VALUE321,1200 bauds ± 0.01%,VALUE
VALUE322,received signal frequency tolerance,VALUE
VALUE323,carrier frequency tolerance allowance,VALUE
VALUE324,± 1 Hz,VALUE
VALUE325,maximum frequency drift,VALUE
VALUE326,± 6 Hz,VALUE
VALUE327,± 7 Hz,VALUE
VALUE328,modulation rate,VALUE
VALUE329,characteristic frequencies,VALUE
VALUE330,tolerances,VALUE
VALUE331,2400 bit/s,VALUE
VALUE332,a much higher proportion of connections,VALUE
VALUE333,2400 bit/s ± 0.01%,VALUE
VALUE334,+90°,VALUE
VALUE335,+ 270°,VALUE
VALUE336,HTTP traffic,VALUE
VALUE337,level of service,VALUE
VALUE338,08/2021,VALUE
VALUE339,cyber -risk,VALUE
VALUE340,excess,VALUE
VALUE341,Sum of money,VALUE
VALUE342,premium warranty,VALUE
VALUE343,premiums,VALUE
VALUE344,08/2024,VALUE
VALUE345,low values of macrobending losses,VALUE
VALUE346,very low bend radii,VALUE
VALUE347,29 July 2007,VALUE
VALUE348,2000,VALUE
VALUE349,2007,VALUE
VALUE350,Bit Error Ratio (BER),VALUE
VALUE351,Differential Group Delay (DGD),VALUE
VALUE352,Noise Figure (NF),VALUE
VALUE353,State Of Polarization (SOP),VALUE
VALUE354,nominal operating conditions,VALUE
VALUE355,limiting operating conditions,VALUE
VALUE356,maximum values,VALUE
VALUE357,absolute maximum ratings,VALUE
VALUE358,14 July 2005,VALUE
VALUE359,high-power,VALUE
VALUE360,large channel counts,VALUE
VALUE361,safety issues,VALUE
VALUE362,security issues,VALUE
VALUE363,privacy issues,VALUE
VALUE364,13 January 2003,VALUE
VALUE365,two,VALUE
VALUE366,2005-2008,VALUE
VALUE367,29 May 2008,VALUE
VALUE368,biometric data security,VALUE
VALUE369,telebiometrics vulnerabilities,VALUE
VALUE370,not heavy,VALUE
VALUE371,security and reliability,VALUE
VALUE372,12,VALUE
VALUE373,Personally identifiable information (PII),VALUE
VALUE374,different (certified) security levels,VALUE
VALUE375,data and information,VALUE
VALUE376,synchronization information,VALUE
VALUE377,transformation information,VALUE
VALUE378,original template,VALUE
VALUE379,performance,VALUE
VALUE380,potential vulnerabilities,VALUE
VALUE381,patient's medical information,VALUE
VALUE382,biometric information,VALUE
VALUE383,user's identity information,VALUE
VALUE384,4800 bits per second ± 0.01%,VALUE
VALUE385,1600 bauds ± 0.01%,VALUE
VALUE386,Carrier frequency,VALUE
VALUE387,1 + x -6 + x -7,VALUE
VALUE388,Received signal frequency tolerance,VALUE
VALUE389,maximum drift of ± 6 Hz,VALUE
VALUE390,4800 bits per second,VALUE
VALUE391,2400 bits per second,VALUE
VALUE392,data transmission at 4800 bits per second,VALUE
VALUE393,a, b and c,VALUE
VALUE394,global significance,VALUE
VALUE395,between 9:00 and 17:00 hours,VALUE
VALUE396,at other times during the day,VALUE
VALUE397,5th of October 1996,VALUE
VALUE398,Quality of Service,VALUE
VALUE399,Data Country Codes,VALUE
VALUE400,Data Network Identification Codes,VALUE
VALUE401,Global Data Network Identification Code,VALUE
VALUE402,Private Network Identification Codes,VALUE
VALUE403,Montreal, 27 September − 6 October 2000,VALUE
VALUE404,International data number,VALUE
VALUE405,2359 hrs (UTC) 31 December 2000,VALUE
VALUE406,18th of June 1999,VALUE
VALUE407,provisional worst-case values,VALUE
VALUE408,call blocking probability,VALUE
VALUE409,provisional, worst-case values,VALUE
VALUE410,quality of service,VALUE
VALUE411,throughput,VALUE
VALUE412,grade of service,VALUE
VALUE413,moderate length,VALUE
VALUE414,1000 km,VALUE
VALUE415,International portion: 160 000 km,VALUE
VALUE416,blocking allowance,VALUE
VALUE417,design objectives,VALUE
VALUE418,busy hours,VALUE
VALUE419,nominal blocking probabilities,VALUE
VALUE420,normal busy hour load,VALUE
VALUE421,Probability of non-connection due to congestion,VALUE
VALUE422,20 seconds,VALUE
VALUE423,60 seconds,VALUE
VALUE424,13%,VALUE
VALUE425,15%,VALUE
VALUE426,overall probability of non-connection due to congestion,VALUE
VALUE427,9th of August 1997,VALUE
VALUE428,speed,VALUE
VALUE429,accuracy,VALUE
VALUE430,dependability,VALUE
VALUE431,outage thresholds,VALUE
VALUE432,available,VALUE
VALUE433,unavailable,VALUE
VALUE434,speed of service (delay and throughput) performance values,VALUE
VALUE435,Speed of service,VALUE
VALUE436,delay,VALUE
VALUE437,throughput performance values,VALUE
VALUE438,performance values,VALUE
VALUE439,Call set-up delay,VALUE
VALUE440,Data packet transfer delay,VALUE
VALUE441,Throughput capacity,VALUE
VALUE442,Clear indication delay,VALUE
VALUE443,data packet transfer delay,VALUE
VALUE444,throughput capacity,VALUE
VALUE445,Primary parameters,VALUE
VALUE446,dependability parameters,VALUE
VALUE447,Service availability,VALUE
VALUE448,Outage thresholds,VALUE
VALUE449,accuracy and dependability performance values,VALUE
VALUE450,speed of service performance values,VALUE
VALUE451,availability performance values,VALUE
VALUE452,10th of September 1992,VALUE
VALUE453,AVAILABILITY PERFORMANCE VALUES,VALUE
VALUE454,worst-case objectives,VALUE
VALUE455,service availability,VALUE
VALUE456,mean time between service outages,VALUE
VALUE457,delay and throughput,VALUE
VALUE458,Call set-up error probability,VALUE
VALUE459,Call set-up failure probability,VALUE
VALUE460,Residual error ratio,VALUE
VALUE461,Reset stimulus probability,VALUE
VALUE462,Reset probability,VALUE
VALUE463,Premature disconnect stimulus probability,VALUE
VALUE464,Premature disconnect probability,VALUE
VALUE465,Call clear failure probability,VALUE
VALUE466,Availability,VALUE
VALUE467,Throughput,VALUE
VALUE468,1993,VALUE
VALUE469,Speed of service (delay and throughput) performance values,VALUE
VALUE470,Accuracy and dependability performance values,VALUE
VALUE471,Availability performance values,VALUE
VALUE472,1992,VALUE
VALUE473,Access delay,VALUE
VALUE474,elapsed time,VALUE
VALUE475,Incorrect access probability,VALUE
VALUE476,Access denial probability,VALUE
VALUE477,access delay,VALUE
VALUE478,incorrect access probability,VALUE
VALUE479,User information transfer delay,VALUE
VALUE480,User information transfer rate,VALUE
VALUE481,User information error probability,VALUE
VALUE482,Extra user information delivery probability,VALUE
VALUE483,User information misdelivery probability,VALUE
VALUE484,User information loss probability,VALUE
VALUE485,Disengagement delay,VALUE
VALUE486,Disengagement denial probability,VALUE
VALUE487,Transfer denial probability,VALUE
VALUE488,Service outage duration,VALUE
VALUE489,40, 32, 24, 16 kbit/s,VALUE
VALUE490,subcarrier frequencies,VALUE
VALUE491,maximum transmission levels,VALUE
VALUE492,transmission quality,VALUE
VALUE493,the above power level,VALUE
VALUE494,quality,VALUE
VALUE495,Data block delivered ratio/loss ratio,VALUE
VALUE496,Data block transfer delay,VALUE
VALUE497,Data block delay jitter,VALUE
VALUE498,29 October 2003,VALUE
VALUE499,User information transfer performance parameters,VALUE
VALUE500,network availability objective values,VALUE
VALUE501,speed, accuracy and dependability,VALUE
VALUE502,call control delay,VALUE
VALUE503,accuracy parameters,VALUE
VALUE504,user information transfer performance parameters,VALUE
VALUE505,delay and loss objectives,VALUE
VALUE506,frame transfer delay (FTD),VALUE
VALUE507,committed frame loss ratio (FLRc),VALUE
VALUE508,frame delay jitter (FDJ),VALUE
VALUE509,FTD (ms),VALUE
VALUE510,2003,VALUE
VALUE511,Availability performance objectives,VALUE
VALUE512,99.98%,VALUE
VALUE513,Availability Ratio,VALUE
VALUE514,Mean time between outages,VALUE
VALUE515,Outage Intensity,VALUE
VALUE516,one year,VALUE
VALUE517,Routing factor,VALUE
VALUE518,1.5,VALUE
VALUE519,1200 km,VALUE
VALUE520,1500 km,VALUE
VALUE521,1.25,VALUE
VALUE522,National Portion availability objective,VALUE
VALUE523,x = 0.0005,VALUE
VALUE524,0.0002,VALUE
VALUE525,End-to-end availability objective,VALUE
VALUE526,Availability objective of the Originating Access Circuit Section,VALUE
VALUE527,Availability objective of the Destination Access Circuit Section,VALUE
VALUE528,Availability objective of the Originating National Network Portion,VALUE
VALUE529,Availability objective of the Destination National Network Portion,VALUE
VALUE530,Availability objective of the International Transit Network Portion (k),VALUE
VALUE531,Availability objective of the International Interoperator Portion (k),VALUE
VALUE532,Frame Transit Delay,VALUE
VALUE533,Frame Delay Jitter,VALUE
VALUE534,Frame Loss Ratio,VALUE
VALUE535,13 February 2003,VALUE
VALUE536,Frame Transfer Delay (FTD),VALUE
VALUE537,objective values,VALUE
VALUE538,Frame Delay Jitter (FDJ),VALUE
VALUE539,Frame Loss Ratio (FLR),VALUE
VALUE540,Frame Delivery Ratio,VALUE
VALUE541,service or network availability,VALUE
VALUE542,frame transfer delay,VALUE
VALUE543,frame delay jitter,VALUE
VALUE544,frame loss ratio,VALUE
VALUE545,frame delivery ratio,VALUE
VALUE546,data delivery ratio,VALUE
VALUE547,IP layer performance,VALUE
VALUE548,Frame Relay and IP performance parameters,VALUE
VALUE549,Numerical values of IP performance parameters,VALUE
VALUE550,transfer delay,VALUE
VALUE551,2001,VALUE
VALUE552,IP Packet Loss Ratio (IPLR),VALUE
VALUE553,total lost IP packet outcomes,VALUE
VALUE554,total transmitted IP packets,VALUE
VALUE555,transmitted signals,VALUE
VALUE556,primary performance parameters,VALUE
VALUE557,Frame Transfer Delay,VALUE
VALUE558,Data Delivery Ratio,VALUE
VALUE559,1997,VALUE
VALUE560,ITU-T Recommendation X.281,VALUE
VALUE561,ISO/IEC 13642:1996,VALUE
VALUE562,CCITT Recommendation X.701,VALUE
VALUE563,1988-1993,VALUE
VALUE564,Helsinki, March 1-12, 1993,VALUE
VALUE565,Significant levels (V1),VALUE
VALUE566,minus 3 volts,VALUE
VALUE567,20 kbit/s,VALUE
VALUE568,CC C10 0 2500 20max. /pF BRdi e j ≤+ LNM OQP − BR,VALUE
VALUE569,maximum bit rate (in kbit/s),VALUE
VALUE570,3% requirement of 6.4,VALUE
VALUE571,1.5 µs,VALUE
VALUE572,7200, 4800 and 2400 bits per second,VALUE
VALUE573,1700 ± 1 Hz,VALUE
VALUE574,quadbits,VALUE
VALUE575,absolute phase diagram,VALUE
VALUE576,9600 bits per second,VALUE
VALUE577,fallback rate of 7200 bits per second,VALUE
VALUE578,fallback rate of 4800 bits per second,VALUE
VALUE579,3,VALUE
VALUE580,9600,VALUE
VALUE581,7200,VALUE
VALUE582,4800,VALUE
VALUE583,± 0.01%,VALUE
VALUE584,2400 bauds ± 0.01%,VALUE
VALUE585,electrical characteristics,VALUE
VALUE586,WTSC Resolution No. 1,VALUE
VALUE587,10th of April 1995,VALUE
VALUE588,random numbers,VALUE
VALUE589,entropy very close to 1,VALUE
VALUE590,entropy,VALUE
VALUE591,failure or event,VALUE
VALUE592,historical data on faults,VALUE
VALUE593,usage,VALUE
VALUE594,statistical data,VALUE
VALUE595,Security requirements (SReqs),VALUE
VALUE596,accountability,VALUE
VALUE597,authenticity,VALUE
VALUE598,information theoretically secure (IT -secure),VALUE
VALUE599,integrity,VALUE
VALUE600,information theoretical security,VALUE
VALUE601,13 January 2005,VALUE
VALUE602,Equivalent input power,VALUE
VALUE603,Raman on-off gain,VALUE
VALUE604,signal optical power,VALUE
VALUE605,Net Gain,VALUE
VALUE606,absolute value,VALUE
VALUE607,optical signal-to-noise ratio (OSNR) penalty due to DGD,VALUE
VALUE608,BER = 10 –12,VALUE
VALUE609,polarization rotation speed (PRS),VALUE
VALUE610,principal state of polarization (PSP) rate of change,VALUE
VALUE611,14 December 2006,VALUE
VALUE612,transmission capacity,VALUE
VALUE613,optical transfer parameters,VALUE
VALUE614,Security threats,VALUE
VALUE615,Security requirements,VALUE
VALUE616,Key data,VALUE
VALUE617,Metadata,VALUE
VALUE618,Loss and corruption, and DoS,VALUE
VALUE619,keys,VALUE
VALUE620,Security measures,VALUE
VALUE621,2400 symbols per second,VALUE
VALUE622,Modulation rate,VALUE
VALUE623,2400 ± 0.01% symbols per second,VALUE
VALUE624,specific generator polynomial,VALUE
VALUE625,1400 Hz carrier,VALUE
VALUE626,150 ms burst,VALUE
VALUE627,1800 Hz,VALUE
VALUE628,50 bits/s,VALUE
VALUE629,nominal data signalling rate,VALUE
VALUE630,45.45 bits/s,VALUE
VALUE631,speeds up to about 10 characters per second,VALUE
VALUE632,specifications,VALUE
VALUE633,low group frequencies,VALUE
VALUE634,697,VALUE
VALUE635,770,VALUE
VALUE636,852,VALUE
VALUE637,941,VALUE
VALUE638,high group frequencies,VALUE
VALUE639,1209,VALUE
VALUE640,1336,VALUE
VALUE641,1477,VALUE
VALUE642,1633,VALUE
VALUE643,420 Hz,VALUE
VALUE644,1633 Hz,VALUE
VALUE645,frequency 1633 Hz,VALUE
VALUE646,Data frequency tolerances,VALUE
VALUE647,± 1.8% of the nominal frequency,VALUE
VALUE648,Line power levels,VALUE
VALUE649,-16 dBm0,VALUE
VALUE650,-10 dBm0,VALUE
VALUE651,maximum power levels,VALUE
VALUE652,Power levels on reception,VALUE
VALUE653,maximum transmission loss between subscribers,VALUE
VALUE654,-45 dBm,VALUE
VALUE655,10 ms,VALUE
VALUE656,60 ± 10 ms,VALUE
VALUE657,much higher equipment cost,VALUE
VALUE658,security vulnerabilities,VALUE
VALUE659,security guidelines,VALUE
VALUE660,trust and security,VALUE
VALUE661,Security levels of MPC protocols,VALUE
VALUE662,threshold,VALUE
VALUE663,Secret information,VALUE
VALUE664,international CUG number (ICN),VALUE
VALUE665,E.164 country code,VALUE
VALUE666,0,VALUE
VALUE667,the international PVC,VALUE
VALUE668,international numbers of both subscriber DTEs,VALUE
VALUE669,throughput class,VALUE
VALUE670,name of the international PVC,VALUE
VALUE671,quality of service parameters,VALUE
VALUE672,service inauguration date and lifetime of the international PVC,VALUE
VALUE673,service inauguration date,VALUE
VALUE674,lifetime of the international PVC,VALUE
VALUE675,logical channel group number and logical channel number,VALUE
VALUE676,window size,VALUE
VALUE677,packet size,VALUE
VALUE678,agreed contractual period,VALUE
VALUE679,internal resistance of signal source R1, R0,VALUE
VALUE680,10 ohms,VALUE
VALUE681,capacitance of signal source Cg,VALUE
VALUE682,2500 picofarads,VALUE
VALUE683,open circuit voltage of the signal receive side Vr,VALUE
VALUE684,3 volts,VALUE
VALUE685,12 volts,VALUE
VALUE686,current at interface IS,VALUE
VALUE687,0.1 milliamp,VALUE
VALUE688,15 milliamps,VALUE
VALUE689,R1 ≤ 10 ohms,VALUE
VALUE690,internal resistance of signal receive side Rr,VALUE
VALUE691,capacitance of signal receive side Cr,VALUE
VALUE692,data signalling rates up to 75 bit/s,VALUE
VALUE693,data signalling rates up to 1200 bit/s,VALUE
VALUE694,75 bit/s,VALUE
VALUE695,voltage and current values,VALUE
VALUE696,resistance values,VALUE
VALUE697,current and voltage values,VALUE
VALUE698,insulation resistance,VALUE
VALUE699,5 megohms,VALUE
VALUE700,1000 picofarads,VALUE
VALUE701,capacitance,VALUE
VALUE702,current I0,VALUE
VALUE703,10 µA,VALUE
VALUE704,capacitance of the signal source C g,VALUE
VALUE705,2500 pF,VALUE
VALUE706,floating,VALUE
VALUE707,open circuit voltage Vr,VALUE
VALUE708,3 V,VALUE
VALUE709,25 V,VALUE
VALUE710,current I1,VALUE
VALUE711,0.1 mA,VALUE
VALUE712,5 mA,VALUE
VALUE713,voltage at the interface Vs,VALUE
VALUE714,1 V,VALUE
VALUE715,internal resistance Rr,VALUE
VALUE716,capacitance of C r,VALUE
VALUE717,current I1 in the DTE,VALUE
VALUE718,15 mA,VALUE
VALUE719,voltage at the interface Vs in the DTE,VALUE
VALUE720,1.5 V,VALUE
VALUE721,internal resistance Rr in the DTE,VALUE
VALUE722,capacitance of C r in the DTE,VALUE
VALUE723,28 February 1993,VALUE
VALUE724,1 March 1993,VALUE
VALUE725,All rights reserved,VALUE
VALUE726,2400 bauds,VALUE
VALUE727,Data signalling rates,VALUE
